,hc_specificity,dev_peak,aging_decline,conservation,gwas,sgn_specificity,score,TPS_FINAL
UQCC1,0.0,0.5962517331695409,0.3057484792774831,0.5,0.0,0.34916413,0.2086782881782365,0.23494544452553068
PRKRIP1,0.0,0.5890777306883311,0.308517459354094,0.5,0.0,0.3542181,0.2087578391479562,0.23493678504078033
HSBP1,0.05815137588862687,0.3828301256037336,0.3242755968305683,0.5,0.0,0.46140105,0.1960103833787751,0.23493298741192004
INPP5E,0.0,0.5719244595965407,0.3640939523204228,0.5,0.0,0.32966727,0.2107934630285266,0.23493243876737158
SGSM2,0.0,0.5330944955732118,0.3057480633490271,0.5,0.0,0.41221055,0.2086105781772113,0.23492321861699642
FERMT2,0.0,0.519707198270223,0.3057480633490315,0.5,0.0,0.4255606,0.208601146667227,0.23491576915639936
REL,0.0,0.8081973789747368,0.1415164276265172,0.5,0.0,0.2602339,0.2024385336727531,0.23491371993892496
GNL3L,0.0,0.4411933218582643,0.3057484792774835,0.5,0.0,0.5040158,0.208607377783914,0.2349040962632754
MAPRE3,0.0,0.5641996713326963,0.3057482713132541,0.5,0.0,0.3809803,0.2086299688136984,0.23489823496352738
RXFP3,0.0,0.6925685805886229,0.3057478553848005,0.5,0.0,0.25254056,0.2085813544233007,0.23488400642544469
TMEM255A,0.0,0.6677707247521467,0.2642248604408477,0.5,0.0,0.3084634,0.2747678578918298,0.2348805540165565
ECHDC1,0.0,0.5807323641300517,0.3057482713132538,0.5,0.0,0.36433998,0.2085835115472762,0.23487670952299844
LACC1,0.0,0.44924586201474,0.2581876867399909,0.5,0.0,0.5314959,0.2215828662133933,0.23487650541394664
GSTA4,0.0,0.4365237128595158,0.3091232079025555,0.5,0.0,0.5060117,0.2087032589719756,0.23487556375728652
PXYLP1,0.0,0.5225501011762206,0.3057478748814514,0.5,0.0,0.4224337,0.208573413533146,0.23485894146746183
METTL4,0.0,0.6326663011919016,0.3117809186175875,0.5,0.0,0.30760816,0.2087841017137179,0.23482203003101848
COL2A1,0.0,0.4439273175197488,0.3057484792774846,0.5,0.0,0.5008558,0.2085157339217595,0.23481889539557244
ARPC5L,0.0,0.4347060991993405,0.3191729208586767,0.5,0.0,0.49995264,0.2090392995098627,0.2348076859686696
ZMYM3,0.0,0.5186853383625911,0.3057478033937442,0.5,0.0,0.42595896,0.2085174662709573,0.23479103018157985
BMP7,0.0,0.5730305427489581,0.354848087040873,0.5,0.0,0.33477324,0.2103655972727685,0.2347879696059226
ARHGAP8,0.0,0.718043849104197,0.3057474394563459,0.5,0.0,0.22656949,0.2086782361424142,0.23478478373929132
FAM98C,0.0,0.4624174503532219,0.320984842345751,0.5,0.0,0.47075567,0.2090638911246142,0.23478235042250706
DLGAP1,0.0,0.5231243637292207,0.1746365008377363,0.5,0.0,0.5197796,0.2035685610065828,0.2347762678715046
NUP214,0.0,0.5783986130727603,0.3057484792774855,0.5,0.0,0.36606258,0.2084946543013936,0.23475451050617488
ACAP3,0.0,0.6661200371747539,0.3220831621902819,0.5,0.0,0.26598427,0.2090695313087631,0.23473333576349306
F2R,0.0,0.4479691272925162,0.537268286913663,0.5,0.0,0.32274404,0.2171415324132068,0.23473287649555272
MORC3,0.0,0.6316256311255505,0.3057483752953709,0.5,0.0,0.31263235,0.2084600474556744,0.23471385251941573
PGD,0.0,0.5322863764170416,0.3171052882243025,0.5,0.0,0.4034301,0.2086918166516446,0.23470908851705372
SLC19A2,0.0,0.5631106586048289,0.4071629747808986,0.5,0.0,0.30504763,0.2119321067324498,0.23470610393810057
AMZ2,0.00016121495021494022,0.330706605593153,0.3057481153400841,0.5,0.0,0.6132106,0.2082517699567722,0.23469402290470773
IDS,0.0,0.5086790206134094,0.3057481413356136,0.5,0.0,0.4354644,0.2083536902826612,0.23469090532302395
TRMT1L,0.0,0.5947315626246268,0.3057482063244329,0.5,0.0,0.34919605,0.2077823524429968,0.2346477534735903
PUS3,2.0983030142575246e-05,0.4146442332665067,0.5079856795997558,0.5,0.0,0.3774293,0.2159259314971316,0.2346188535023075
CCDC112,0.0,0.4240167842250401,0.3168900137784771,0.5,0.0,0.5113665,0.2088055408819808,0.23461015891177958
CPQ,0.0,0.5820871476295929,0.3057472314921165,0.5,0.0,0.3616511,0.2084684052335294,0.23460973424973608
SIPA1L2,0.0,0.8810275744394147,0.0091167461006064,0.5,0.0,0.28505436,0.1972304147998444,0.2345838988029739
CLK1,0.0,0.6563605964125643,0.3057478553848015,0.5,0.0,0.28718996,0.2083332962914384,0.23457228959023307
DNMT3L,0.0,0.608366767476916,0.3057480633490281,0.5,0.0,0.3351615,0.2083442566791997,0.2345678629977374
PROKR2,0.0,0.6158675388149739,0.3057480633490281,0.5,0.0,0.32752526,0.2083239350200985,0.234540769265349
WWC1,0.0,0.6814958316354962,0.3057480633490275,0.5,0.0,0.26184756,0.2082456211357604,0.23453088782945336
COL25A1,0.0,0.6889392313940156,0.305747647420575,0.5,0.0,0.2543399,0.2082910068301191,0.23451797339188937
ERICH3-AS1,0.40539906191176844,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170627809923888,0.23451422807588473
PRR3,0.0,0.6776505322744598,0.3057481153400838,0.5,0.0,0.26554593,0.2075746145636898,0.23450150975590453
WDR13,0.0,0.498703813491651,0.3057480633490279,0.5,0.0,0.44449195,0.208321966947553,0.23450136220068438
SCAF4,0.0,0.6060008752648356,0.3057478553848005,0.5,0.0,0.33716303,0.2089469296090512,0.23449495936068718
NCDN,0.0,0.4932520117029446,0.3568628981622027,0.5,0.0,0.4115627,0.2101755095932578,0.23449237706491932
TAOK1,0.0,0.6346974243002759,0.3057480633490284,0.5,0.0,0.30840495,0.2082743109162659,0.23448268436240943
FOXRED2,0.0,0.4015355214198383,0.5967368563868155,0.5,0.0,0.32331643,0.2195215553560264,0.23448091874198998
MKX,0.0,0.6163843777272735,0.3057474394563457,0.5,0.0,0.32670286,0.2082752375434938,0.23447956346390655
PHLDA1,0.0,0.5635299141157788,0.3156508395616283,0.5,0.0,0.37204581,0.2086368008379789,0.23446277075740002
MRPL37,0.0002481478811747313,0.5076643422075575,0.3057478553848013,0.5,0.0,0.4348963,0.2082015350255555,0.23444875111358413
HIVEP1,0.0,0.5225296557758304,0.3057476214250705,0.5,0.0,0.42038944,0.2082537215005894,0.23444596236892667
PTTG1IP,0.0,0.5298986534711073,0.3057484792774824,0.5,0.0,0.41301873,0.2082457359649822,0.23444574858584383
POLR1D,0.00017752653963855667,0.575566718203447,0.3057481673311405,0.5,0.0,0.36705133,0.2081941864983298,0.23443909270225205
SEMA6B,0.00782523863792255,0.5537552818029866,0.3518864904163132,0.5,0.0,0.3427433,0.20815176854741,0.2344302615144211
PPP4R4,0.00013899950597973205,0.773736606647673,0.3057480633490278,0.5,0.0,0.16886023,0.208063002645575,0.2344232766836827
TYK2,0.0,0.6225514170576958,0.3057480633490289,0.5,0.0,0.32018352,0.2082089625951279,0.2344091969138935
ACTRT3,0.0,0.6075038219647007,0.3057480633490281,0.5,0.0,0.3351615,0.2082241493080092,0.23439527389529435
ABHD4,0.0,0.513775910601181,0.3057478553848023,0.5,0.0,0.42887613,0.208176910647356,0.23439258642795657
ALDH6A1,0.0,0.5864421808466707,0.3057478553848013,0.5,0.0,0.35616708,0.2081497850949011,0.23438403047705433
ADAM33,0.0,0.8623326277259766,0.0048110507979057,0.5,0.0,0.30597633,0.2054677521504822,0.23438344916488119
ZNFX1,0.0,0.5663926528655691,0.3057478553848007,0.5,0.0,0.3761505,0.2082048609449004,0.23437080888083395
AC113391.1,0.40490657833107757,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170718409473132,0.23436648300167745
ABCC1,0.0,0.6499191253254578,0.3057481673311419,0.5,0.0,0.2925871,0.2081884682032254,0.23436347016476286
TMEM135,0.0,0.5263605163608598,0.3057484792774859,0.5,0.0,0.41606906,0.2083346032254885,0.23434818716379485
VKORC1L1,0.0,0.6234215752958968,0.3057476994116298,0.5,0.0,0.31898925,0.2081673347420814,0.23434431997092384
DCPS,0.0,0.6750858941317386,0.305747725407158,0.5,0.0,0.26730993,0.2081664050567028,0.2343413236374214
EDAR,0.0,0.6720530460653927,0.3057481673311431,0.5,0.0,0.27030393,0.2081802193442785,0.23433362031275
CXCL12,0.0,0.5174849581787763,0.3184518574288473,0.5,0.0,0.41525277,0.2086294675649813,0.23431532425008236
BHLHE22,0.0,0.6443591322837624,0.3171519866642551,0.5,0.0,0.28923297,0.3098112689781084,0.23429121845639075
DUSP15,0.006651913999003586,0.6443738376840722,0.3012557155670238,0.5,0.0,0.2911387,0.2355450217942763,0.2342864390715691
GLO1,0.0,0.3337162972471897,0.3087599828793689,0.5,0.0,0.606143,0.2082648938015546,0.2342858568813433
LARP4B,0.0,0.5534765934483107,0.3057483752953706,0.5,0.0,0.38857886,0.2081779229807498,0.23427334698396773
RALGPS2,0.0,0.4264756104565715,0.3057477644004637,0.5,0.0,0.51555485,0.2081188994235455,0.23426825675138385
ABLIM2,0.0,0.6692280652961093,0.3057486872417114,0.5,0.0,0.27275538,0.2080651229128564,0.2342589921454786
GXYLT1,0.0,0.7105782459604836,0.3057481283378488,0.5,0.0,0.23139907,0.2081247533892177,0.23425768244277403
PHF14,0.0,0.5804231477082603,0.3057483752953683,0.5,0.0,0.36154187,0.2081137401848273,0.2342552598359573
DMRT3,0.0,0.6067748412172456,0.3057480633490281,0.5,0.0,0.3351615,0.2081002803885381,0.23424947774580335
BCL9,0.0,0.5032310229216784,0.3057480633490286,0.5,0.0,0.43869603,0.2081504043483119,0.23424762008669
RPAIN,0.0,0.6443860519958945,0.394954774215969,0.5,0.0,0.23061594,0.2114583029277849,0.23424361453157427
HIST1H3B,0.0,0.6701492367397193,0.3057476474205728,0.5,0.0,0.2716082,0.2081006052145663,0.23421363446102977
SH3PXD2B,0.0,0.5909047631033677,0.3057480633490277,0.5,0.0,0.35081407,0.2080627718210546,0.23420597612302768
SLC16A2,0.0,0.5501538100795167,0.3057481673311379,0.5,0.0,0.39154556,0.208146869838133,0.23420209911557405
PLCL2,0.0,0.6075191100682091,0.3057484792774851,0.5,0.0,0.33417916,0.2080531489895219,0.2342019259052646
ATP2A2,0.0,0.4157235236300433,0.3057478553848001,0.5,0.0,0.5259614,0.206788751835117,0.2341991630337287
MEPE,0.0,0.8815196760152606,2.144631052177657e-07,0.5,0.0,0.28947443,0.3411518929433651,0.23419885337251792
STAB2,0.07391345784084345,0.5270953460822582,0.3131389378755429,0.5,0.0,0.2981694,0.1916736990148626,0.23419782725003613
PLEKHM1,0.0,0.6771480640875467,0.3057478553847999,0.5,0.0,0.26449344,0.2080905145594371,0.23419047912522933
MCC,0.0,0.5508171440660034,0.3057482713132557,0.5,0.0,0.39080256,0.2080545354195758,0.23418618151018905
APC2,0.0,0.6164872247683858,0.307681385827907,0.5,0.0,0.3236483,0.2081632597746653,0.23417931282786325
SFMBT2,0.0,0.641331719924219,0.3304591990352616,0.5,0.0,0.2816969,0.2090806530139072,0.23417460384013303
UBOX5,0.0,0.4975938854486838,0.3219591421214565,0.5,0.0,0.4317702,0.2086756854729584,0.23416668840795526
MTMR7,0.0,0.6568791576674157,0.3057476994116296,0.5,0.0,0.28454244,0.2080381566878457,0.2341464744452276
MAP2K6,0.0,0.6702587667223973,0.3057475434384595,0.5,0.0,0.2711522,0.2080333018588333,0.23414432486024842
NDUFA9,0.0,0.5698427219975377,0.3259498023790041,0.5,0.0,0.35638595,0.208786331486617,0.23413820475635816
ENG,0.0,0.619488842824603,0.3027209361225632,0.5,0.0,0.32413596,0.2079202168336205,0.2341331009833051
UBC,0.03697023916610826,0.4507899919419751,0.3057479593669168,0.5,0.0,0.4348887,0.1996631895353691,0.23408900404326502
MRPL15,0.0008691192749505924,0.4301449239743141,0.3057484792774837,0.5,0.0,0.50967544,0.2077813097820613,0.23408708046897056
SEMA3E,0.0,0.5787403088029187,0.305747959366915,0.5,0.0,0.36223757,0.2079559636291988,0.23405776966562103
EVI2B,0.0,0.5956690158106489,0.0758856244965216,0.5,0.0,0.5176846,0.2014378398749626,0.23405356683660805
TMEM80,0.0,0.4993453136290423,0.3057477514026859,0.5,0.0,0.44153696,0.2079162151338077,0.23403861743621135
ADAT3,0.0,0.6390874589536927,0.3057476474205728,0.5,0.0,0.30176693,0.2079521899856405,0.23403302490382447
CDH4,0.0,0.4711421121903414,0.3070633069096553,0.5,0.0,0.4687085,0.2079759378088853,0.23402961847451656
EIF3I,0.019908430306856174,0.4540755285769109,0.3783754380138495,0.5,0.0,0.40238765,0.2061886307653422,0.23402148050951646
SSH3,0.0,0.6103180206005908,0.3557424908265412,0.5,0.0,0.29291877,0.2097826517810251,0.23400873174409936
KCNQ5,0.0,0.5769219871075981,0.3909737934748422,0.5,0.0,0.29986596,0.2110990398238989,0.23400365844274595
VWA8,0.0,0.5008133806310585,0.3057480633490287,0.5,0.0,0.4398597,0.2079842251812221,0.23399682562856605
SETD3,0.0,0.5527710703916774,0.3057479593669151,0.5,0.0,0.38789463,0.2079521977403575,0.23399533398337274
CALCA,0.0,0.6054637501629572,0.3057480633490281,0.5,0.0,0.3351615,0.207900649575293,0.23398725953494565
CYTH1,0.0,0.6014825314959861,0.3057486872417096,0.5,0.0,0.3391391,0.207914803699904,0.23398662938545367
CFAP57,0.13551423609462304,0.0,0.8419162712411868,0.5,0.0,0.3351615,0.1974744193483741,0.23397401151456496
JAM2,0.0,0.6823360743612684,0.3057478553847986,0.5,0.0,0.25820997,0.2078877455418667,0.23397138717997348
FAM174B,0.0,0.5976902872551557,0.3319744495343216,0.5,0.0,0.32317716,0.2090074001569754,0.23396965688117938
TMUB2,0.0,0.51406868466062,0.4296054078586519,0.5,0.0,0.3335305,0.2125853230141339,0.23396064811092177
NDUFA3,0.015086190454497075,0.635701358640376,0.3991631247092408,0.5,0.0,0.21199371,0.2079754454190178,0.23393933957081048
ARRDC5,0.0,0.6051826452858104,0.3057480633490281,0.5,0.0,0.3351615,0.2078744749501241,0.2339310385595163
TDP1,0.0,0.6957767394209173,0.3057480503512645,0.5,0.0,0.24448867,0.2078797529201447,0.23391528943687312
PSMA3,0.0,0.6647165986947432,0.3057480633490283,0.5,0.0,0.2755377,0.2077921516758528,0.23391306924130292
RBM46,0.0,0.6746521263531597,0.2738633561589473,0.5,0.0,0.28947443,0.3125628571752216,0.23390481469447405
CCNI,0.0,0.538130541640383,0.305748427286425,0.5,0.0,0.4020762,0.2078642390685875,0.23390361242104035
AUTS2,0.0,0.4551350979505316,0.3057472314921183,0.5,0.0,0.48505044,0.2078255233736742,0.2338991923139241
GRHPR,0.0,0.3591735814621835,0.7602786154145964,0.5,0.0,0.24008922,0.2248878731296147,0.23389435260462615
NME2,0.09790238522716849,0.3915118507936403,0.4281796328222363,0.5,0.0,0.30996785,0.1903851695179228,0.23389360065021406
SERTAD2,0.0,0.55820527845538,0.3057478553848005,0.5,0.0,0.3818645,0.2078247919673714,0.23387613399879612
SOBP,0.0,0.6777382293418923,0.3057481153400871,0.5,0.0,0.26231584,0.2078139039905299,0.23387303116939154
PCF11,0.0,0.6197544420453196,0.3057480633490307,0.5,0.0,0.3202596,0.2070473025698671,0.2338650179114185
MAU2,0.0,0.652579372041099,0.305747647420572,0.5,0.0,0.2874046,0.2078496924727152,0.2338589415213056
ABTB1,0.0,0.4365107668529719,0.3265429823259774,0.5,0.0,0.48787218,0.2085837874650509,0.23385803671949099
FN1,0.0,0.5694265937513612,0.3057483752953681,0.5,0.0,0.37041435,0.2077815578825254,0.23383044504457748
RNF224,0.03780319408313848,0.581129154013176,0.0006643530784669,0.5,0.0,0.5307732,0.3177268308097574,0.23382108198934679
MGAM,0.0,0.0,0.9518267474651432,0.5,0.0,0.4552252,0.2329328124288111,0.2338190521197715
DMRTB1,0.0,0.6046141488647717,0.3057480633490281,0.5,0.0,0.3351615,0.2077813638873781,0.23381733927530857
STXBP6,0.0,0.6169041655118263,0.3057480633490287,0.5,0.0,0.32286713,0.2077724990580549,0.23381646860471955
ALG5,0.0,0.4249402073958012,0.3477132288032095,0.5,0.0,0.48334956,0.2098087621982861,0.2338149377996417
PPFIBP1,0.0,0.5145611711759329,0.3057484792774858,0.5,0.0,0.4251514,0.2077748049921889,0.23380478612680947
ELAVL1,0.0,0.5484470708907598,0.3057478553848007,0.5,0.0,0.3911266,0.2077463657140354,0.23377691248587207
SLC6A15,0.0,0.6678419348704717,0.3057483752953703,0.5,0.0,0.27162638,0.2077171283676004,0.2337559192683999
GIT2,0.0,0.5734052971743465,0.30574769941163,0.5,0.0,0.36606178,0.207611201295555,0.23375557034661382
RNF19B,0.0,0.6481531630148822,0.3057479203736222,0.5,0.0,0.29131216,0.2077753045502104,0.23375525265901978
RAB11A,0.0,0.5232264277813476,0.3057477514026867,0.5,0.0,0.41620174,0.2076725375007618,0.23374779626667253
NSMCE2,0.0,0.4412449289529097,0.3057480178568568,0.5,0.0,0.49816206,0.207724030616876,0.23374360046911047
DNAI2,0.40279167408963906,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170581952271445,0.2337320117292459
CCDC6,0.0,0.538949758431741,0.3057480633490282,0.5,0.0,0.40034094,0.207733602105824,0.2337203491887024
TBCEL,0.0,0.5794307082879376,0.3057480633490263,0.5,0.0,0.35983276,0.2075440894161606,0.2337149031599415
CASC4,0.0,0.4532774532598921,0.3057478553847992,0.5,0.0,0.48592052,0.2077791413044593,0.2337017729596983
NDUFAF7,0.0,0.4793930197354574,0.3057480893445565,0.5,0.0,0.45979595,0.2076867323028357,0.23370000734877497
PREX2,0.0,0.5601687651286361,0.305748479277483,0.5,0.0,0.3789728,0.2077213354440028,0.23369058491734968
PLAGL2,0.0,0.5179548245982217,0.3210956457082464,0.5,0.0,0.4096658,0.2080457489098742,0.23368847177588134
STRAP,0.0,0.5350019948283451,0.3298195769922734,0.5,0.0,0.38595417,0.2085589707722566,0.23366416951451002
ST3GAL6,0.0,0.7807636927014195,0.3057478553848007,0.5,0.0,0.15822257,0.2075954911962518,0.23365943084800403
ANKRD6,0.0,0.5378430529037296,0.305747855384799,0.5,0.0,0.40104827,0.2076720427294577,0.23364044288846578
PKN1,0.0,0.4856403479444334,0.305747647420573,0.5,0.0,0.45315057,0.207628374736526,0.23362033070197263
PTPRG,0.0,0.6401186401345544,0.3057484792774813,0.5,0.0,0.29864183,0.2076166744483639,0.23361436591853307
UBN2,0.0,0.4788496210501687,0.3057480633490289,0.5,0.0,0.4598338,0.2077428731970304,0.2335988937123881
GCNT1,0.0,0.62717228949496,0.3664081185326787,0.5,0.0,0.26600683,0.2099979732206655,0.23359704167889378
FKBP14,0.0,0.4876895614236619,0.3648348741290811,0.5,0.0,0.40664098,0.209956072755106,0.23359133940409454
ACADM,0.0,0.4376033738680525,0.3057476994116308,0.5,0.0,0.50099987,0.2076278505356354,0.2335828036853551
MPHOSPH8,0.0,0.6070013181081713,0.3057478553848032,0.5,0.0,0.3315518,0.2075927900735749,0.23357280192935476
NUP93,0.0,0.5374053474446817,0.3057479593669157,0.5,0.0,0.40102386,0.2073285182793002,0.2335480353939737
RHBDF1,0.0,0.6321633797104688,0.3508043457132715,0.5,0.0,0.2722967,0.2092274400611533,0.23351266779908447
MED21,0.0007426306071353752,0.5085858633356461,0.3361180119133078,0.5,0.0,0.40569684,0.2086270247234604,0.233497031636266
ATP6AP1,0.0,0.4938376202602141,0.3057480113579736,0.5,0.0,0.4443172,0.2075657692965928,0.23349316575573886
TMEM134,3.1774082099013166e-05,0.6350376447875995,0.367030701025149,0.5,0.0,0.25710323,0.2099512028689855,0.233492312335922
ARHGEF5,0.0,0.5869232434313545,0.3057478553848015,0.5,0.0,0.3511534,0.2075079612072599,0.2334775069939911
DUSP7,0.00022117113954945244,0.4811728863931918,0.3938150062453472,0.5,0.0,0.39049026,0.210747848503374,0.23347123155730526
GNA11,0.0,0.6523687144016227,0.3057477514026867,0.5,0.0,0.2856664,0.2075125685300787,0.23346918559072755
DACH2,0.0,0.6746553610613042,0.3057485832595965,0.5,0.0,0.26336905,0.2073717493414034,0.23346716970120032
NRP2,0.0,0.5516291018348968,0.3057477514026866,0.5,0.0,0.38639283,0.2075153465182985,0.23346654907738235
CDH5,0.004432289971613317,0.59617692507595,0.3057480633490263,0.5,0.0,0.3351615,0.2064679126597051,0.23345958150902793
MARS,0.0,0.5388314317701978,0.4933997957904538,0.5,0.0,0.2584098,0.2145562662346717,0.2334582157226076
RSRP1,0.0,0.6693347083422223,0.3057481673311441,0.5,0.0,0.2686131,0.2076991425290218,0.23345178676811607
CNOT6,0.0,0.6090566658517279,0.3057481153400839,0.5,0.0,0.32885447,0.2074930046959913,0.2334444444713582
DDX31,0.0,0.7069560944405594,0.3057481673311426,0.5,0.0,0.23090012,0.2074835914595033,0.23343346798778328
CDC123,0.0,0.6027111064670633,0.3057478683825652,0.5,0.0,0.33490306,0.2074602907483416,0.23338501355079744
SLK,0.0,0.6906568942312764,0.305748063349027,0.5,0.0,0.24692504,0.2073536091260695,0.23337859634860936
RHOA,5.107933605304289e-07,0.5222718796289979,0.3057478033937443,0.5,0.0,0.4152922,0.2074347100601645,0.2333751396728694
TMBIM1,0.0,0.7011074913519831,0.3057480633490269,0.5,0.0,0.23616274,0.2073599030594613,0.23331625577275067
SMYD2,0.0,0.7014361980815849,0.3057478553847996,0.5,0.0,0.23579012,0.2074269717257792,0.2333074419240369
FKBP4,0.0,0.4269486438721703,0.3271482215690866,0.5,0.0,0.49420506,0.2082364597161214,0.23330297400979705
TRAPPC10,0.0,0.477926469557318,0.305748583259597,0.5,0.0,0.45926836,0.2074019822841212,0.23330125340040314
IPO7,0.0,0.6136937231370344,0.3057476474205727,0.5,0.0,0.3234737,0.2074017923136853,0.23329563174049278
FBXW7,0.0,0.6247477485736395,0.3057480113579726,0.5,0.0,0.31241134,0.2076650538427953,0.23329401941842376
ULK4,0.0,0.8726695736985897,0.0103068018612066,0.5,0.0,0.28602743,0.1962532468350438,0.23328542101889893
IRX2,0.002110900949962139,0.5983945001931728,0.305748167331142,0.5,0.0,0.3355036,0.2068357605185259,0.2332751154232945
MFN2,0.0,0.5378807913586842,0.3057487262349662,0.5,0.0,0.39910448,0.2073504912558673,0.23325936320698176
BRD3,0.0,0.4553269007228773,0.305748011357969,0.5,0.0,0.4816429,0.2073531201319973,0.2332561618482708
TTC39B,0.0,0.4849310952271316,0.3057479593669137,0.5,0.0,0.4519579,0.2075451172627246,0.23323999295046338
CCDC34,0.0,0.4082510340585793,0.3057481673311452,0.5,0.0,0.5285269,0.2073710435571324,0.23321781191138766
